Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label
5105685,0.0,0.0,1.0,2,144000.0,3.0,4.0,1.0,1.0,-14132.0,-2805,1,1,1,0,12.0,4,0
5115984,1.0,1.0,1.0,2,180000.0,3.0,1.0,1.0,1.0,-13174.0,-2477,1,0,0,0,10.0,4,0
5085769,0.0,0.0,1.0,0,216000.0,0.0,4.0,1.0,1.0,-19310.0,-1477,1,0,0,0,1.0,2,0
5065363,0.0,0.0,1.0,1,216000.0,3.0,1.0,3.0,1.0,-10512.0,-1782,1,0,1,0,3.0,2,0
5140074,0.0,0.0,1.0,0,90000.0,0.0,4.0,1.0,1.0,-15124.0,-431,1,0,0,0,3.0,2,0
5067643,0.0,0.0,1.0,0,171000.0,1.0,1.0,1.0,1.0,-19961.0,365243,1,0,0,0,4.0,2,0
5091963,1.0,1.0,0.0,0,180000.0,3.0,4.0,1.0,2.0,-18809.0,-1416,1,1,0,0,4.0,2,0
5053637,0.0,0.0,0.0,0,225000.0,1.0,1.0,2.0,1.0,-21944.0,365243,1,0,0,0,4.0,1,0
5067149,1.0,0.0,0.0,2,225000.0,3.0,2.0,1.0,1.0,-13969.0,-263,1,0,0,0,4.0,4,0
5096424,1.0,1.0,0.0,0,270000.0,0.0,1.0,2.0,1.0,-11621.0,-2349,1,0,1,0,4.0,1,0
5046283,0.0,0.0,1.0,0,67050.0,1.0,1.0,1.0,1.0,-24305.0,365243,1,0,0,0,4.0,2,0
5029348,1.0,1.0,1.0,0,270000.0,3.0,1.0,1.0,1.0,-10942.0,-412,1,0,0,0,4.0,2,0
5096061,0.0,0.0,0.0,2,73350.0,3.0,4.0,1.0,1.0,-14321.0,-7068,1,0,0,0,11.0,4,0
5028917,0.0,1.0,1.0,0,112500.0,3.0,4.0,1.0,1.0,-17202.0,-1787,1,0,0,0,14.0,2,0
5117778,0.0,1.0,0.0,0,144000.0,3.0,4.0,4.0,1.0,-14407.0,-1345,1,0,0,0,5.0,1,0
5095310,0.0,1.0,1.0,0,225000.0,3.0,1.0,1.0,1.0,-12322.0,-3717,1,0,0,0,3.0,2,0
5050655,0.0,0.0,0.0,0,112500.0,3.0,4.0,1.0,1.0,-14667.0,-1048,1,1,1,0,0.0,2,0
5033817,0.0,1.0,0.0,1,292500.0,2.0,1.0,1.0,1.0,-16010.0,-2667,1,0,1,0,3.0,3,0
5052963,1.0,1.0,1.0,0,135000.0,0.0,4.0,1.0,1.0,-9984.0,-2606,1,0,0,0,8.0,2,0
5113159,1.0,1.0,1.0,0,157500.0,0.0,4.0,3.0,2.0,-9862.0,-2135,1,1,0,0,8.0,1,0
5143235,0.0,1.0,1.0,1,1575000.0,0.0,1.0,3.0,1.0,-10142.0,-2479,1,0,0,0,10.0,2,0
5132800,0.0,0.0,1.0,0,157500.0,3.0,4.0,2.0,1.0,-18540.0,-1534,1,0,0,0,14.0,1,0
5090549,0.0,0.0,1.0,0,157500.0,3.0,4.0,1.0,1.0,-15241.0,-2531,1,0,0,0,4.0,2,0
5054522,0.0,1.0,1.0,1,135000.0,3.0,1.0,1.0,1.0,-10014.0,-2311,1,0,0,0,4.0,3,0
5051061,0.0,0.0,0.0,2,112500.0,0.0,4.0,1.0,1.0,-11945.0,-1323,1,0,1,0,4.0,4,0
5010707,1.0,1.0,0.0,0,202500.0,3.0,4.0,1.0,1.0,-15862.0,-5061,1,0,1,0,4.0,2,0
5028984,0.0,0.0,1.0,0,193500.0,3.0,4.0,2.0,1.0,-19063.0,-2213,1,1,1,1,8.0,1,0
5028615,0.0,1.0,1.0,0,225000.0,0.0,1.0,3.0,5.0,-10681.0,-2152,1,0,1,0,14.0,1,0
5126034,0.0,1.0,1.0,0,108000.0,3.0,4.0,2.0,1.0,-17171.0,-925,1,0,0,1,1.0,1,0
5090470,1.0,0.0,1.0,1,900000.0,3.0,4.0,1.0,1.0,-15380.0,-4509,1,0,0,0,8.0,3,0
5021775,0.0,0.0,1.0,0,292500.0,0.0,1.0,0.0,1.0,-14522.0,-1552,1,0,0,0,8.0,2,0
5046415,1.0,1.0,1.0,0,270000.0,3.0,1.0,1.0,1.0,-14466.0,-1569,1,0,1,0,8.0,2,0
5065606,1.0,1.0,0.0,0,270000.0,1.0,1.0,1.0,1.0,-23489.0,365243,1,0,0,0,8.0,2,0
5117314,1.0,0.0,1.0,1,292500.0,3.0,4.0,1.0,1.0,-16632.0,-1679,1,0,0,0,8.0,3,0
5009195,0.0,0.0,0.0,0,292500.0,2.0,4.0,1.0,1.0,-20953.0,-8684,1,1,1,0,0.0,2,0
5139548,0.0,1.0,1.0,2,157500.0,0.0,1.0,1.0,1.0,-13584.0,-6337,1,0,1,0,11.0,4,0
5096416,0.0,0.0,0.0,0,76500.0,3.0,4.0,1.0,1.0,-16876.0,-97,1,1,0,0,15.0,2,0
5042286,0.0,0.0,1.0,0,157500.0,3.0,4.0,3.0,1.0,-10809.0,-1222,1,0,0,0,15.0,1,0
5050729,1.0,1.0,0.0,0,180000.0,3.0,4.0,3.0,5.0,-8528.0,-531,1,0,0,0,3.0,1,0
5038897,0.0,0.0,1.0,0,135000.0,1.0,4.0,1.0,1.0,-22886.0,365243,1,0,1,0,3.0,2,0
5050973,0.0,0.0,0.0,1,112500.0,2.0,4.0,3.0,1.0,-15964.0,-7591,1,0,0,0,3.0,2,0
5044935,1.0,0.0,1.0,2,360000.0,2.0,1.0,1.0,1.0,-16027.0,-5639,1,0,1,0,10.0,4,0
5113539,0.0,0.0,1.0,0,157500.0,3.0,4.0,1.0,1.0,-20976.0,-1776,1,0,0,0,8.0,2,0
5085990,0.0,1.0,1.0,0,225000.0,1.0,4.0,1.0,1.0,-21717.0,365243,1,0,0,0,3.0,2,0
5033452,0.0,0.0,0.0,0,112500.0,3.0,4.0,1.0,1.0,-19143.0,-5498,1,1,1,0,3.0,2,0
5051240,0.0,1.0,0.0,0,121500.0,1.0,4.0,3.0,1.0,-23328.0,365243,1,0,0,0,14.0,1,0
5065335,1.0,0.0,1.0,0,202500.0,0.0,3.0,1.0,4.0,-9766.0,-1935,1,0,1,0,14.0,2,0
5145978,0.0,1.0,0.0,0,112500.0,2.0,4.0,4.0,1.0,-19538.0,-5880,1,0,0,0,15.0,1,0
5105614,0.0,1.0,1.0,2,135000.0,3.0,1.0,1.0,1.0,-12334.0,-460,1,0,0,0,0.0,4,0
5038845,0.0,0.0,1.0,0,103500.0,0.0,4.0,1.0,1.0,-17007.0,-1569,1,1,1,0,14.0,2,0
5105556,0.0,0.0,1.0,0,157500.0,3.0,4.0,1.0,1.0,-19802.0,-4532,1,0,0,0,8.0,2,0
5028383,1.0,1.0,0.0,0,337500.0,3.0,4.0,3.0,5.0,-11344.0,-3309,1,0,0,0,3.0,1,0
5009980,0.0,1.0,1.0,0,180000.0,2.0,4.0,1.0,1.0,-20644.0,-3873,1,0,0,0,11.0,2,0
5062075,0.0,0.0,1.0,0,112500.0,1.0,4.0,1.0,1.0,-21392.0,365243,1,0,0,0,10.0,2,0
5009706,0.0,0.0,0.0,0,157500.0,3.0,1.0,1.0,1.0,-11644.0,-344,1,0,0,0,10.0,2,0
5146463,1.0,1.0,0.0,0,360000.0,2.0,1.0,1.0,1.0,-9983.0,-1923,1,0,0,0,10.0,2,0
5112662,0.0,0.0,0.0,1,135000.0,0.0,4.0,1.0,1.0,-12269.0,-604,1,0,0,0,10.0,3,0
5096796,1.0,1.0,1.0,0,337500.0,3.0,1.0,2.0,1.0,-13188.0,-584,1,0,0,0,8.0,1,0
5066843,0.0,0.0,1.0,0,135000.0,1.0,4.0,1.0,1.0,-17090.0,365243,1,0,0,0,14.0,2,0
5066597,0.0,0.0,0.0,1,360000.0,0.0,1.0,0.0,1.0,-14805.0,-1922,1,0,0,0,14.0,3,0
5047704,0.0,0.0,1.0,2,450000.0,3.0,4.0,3.0,1.0,-14717.0,-1496,1,0,0,0,3.0,3,0
5009074,0.0,1.0,1.0,1,450000.0,2.0,1.0,1.0,1.0,-17726.0,-708,1,0,1,1,3.0,3,0
5090954,0.0,0.0,0.0,0,270000.0,2.0,4.0,2.0,1.0,-19363.0,-12332,1,0,1,1,11.0,1,0
5143019,1.0,0.0,0.0,0,270000.0,3.0,4.0,1.0,5.0,-11768.0,-622,1,1,1,0,8.0,2,0
5118617,0.0,0.0,0.0,0,270000.0,0.0,1.0,3.0,1.0,-15770.0,-5209,1,0,0,0,14.0,1,0
5116018,0.0,1.0,1.0,0,450000.0,1.0,1.0,4.0,1.0,-22083.0,365243,1,0,1,0,14.0,1,0
5139662,0.0,0.0,1.0,0,157500.0,1.0,3.0,1.0,1.0,-23483.0,365243,1,0,0,0,14.0,2,0
5042232,0.0,0.0,1.0,0,112500.0,0.0,4.0,3.0,1.0,-12849.0,-6273,1,1,0,0,14.0,1,0
5125317,1.0,1.0,0.0,0,292500.0,0.0,4.0,1.0,1.0,-20874.0,-2722,1,0,0,0,11.0,2,0
5068038,0.0,0.0,0.0,0,112500.0,2.0,4.0,1.0,5.0,-17164.0,-9363,1,0,0,0,11.0,2,0
5038814,0.0,0.0,1.0,0,247500.0,0.0,4.0,1.0,1.0,-19366.0,-746,1,0,0,0,14.0,2,0
5095356,0.0,0.0,0.0,0,157500.0,3.0,4.0,3.0,5.0,-9020.0,-1039,1,0,0,0,14.0,1,0
5037266,1.0,1.0,0.0,0,225000.0,3.0,4.0,3.0,1.0,-11892.0,-1322,1,0,0,0,4.0,1,0
5052865,0.0,0.0,1.0,0,94500.0,0.0,2.0,1.0,1.0,-13870.0,-3458,1,1,1,0,14.0,2,0
5096211,1.0,0.0,0.0,0,81000.0,3.0,4.0,0.0,1.0,-14211.0,-158,1,1,0,0,9.0,2,0
5023280,0.0,1.0,1.0,0,180000.0,0.0,4.0,1.0,1.0,-16701.0,-2457,1,0,0,0,14.0,2,0
5132340,0.0,0.0,1.0,2,198000.0,0.0,2.0,2.0,1.0,-15646.0,-2811,1,0,0,0,3.0,3,0
5136012,0.0,0.0,0.0,3,180000.0,3.0,1.0,1.0,1.0,-13678.0,-7018,1,0,0,0,3.0,5,0
5045917,1.0,1.0,1.0,0,315000.0,0.0,4.0,1.0,4.0,-16990.0,-2026,1,0,0,0,4.0,2,0
5041073,0.0,0.0,1.0,0,67500.0,3.0,4.0,3.0,1.0,-18179.0,-188,1,0,0,0,8.0,2,0
5149660,0.0,0.0,1.0,1,180000.0,0.0,4.0,0.0,1.0,-11920.0,-2967,1,0,0,0,13.0,3,0
5022756,0.0,0.0,0.0,1,202500.0,0.0,4.0,2.0,1.0,-10800.0,-3166,1,0,0,0,14.0,2,0
5036562,0.0,0.0,0.0,1,112500.0,3.0,4.0,1.0,1.0,-11953.0,-5107,1,1,0,0,10.0,3,0
5117754,1.0,1.0,0.0,0,306000.0,3.0,4.0,1.0,1.0,-16011.0,-1649,1,0,0,0,10.0,2,0
5125281,0.0,0.0,1.0,1,90000.0,3.0,4.0,1.0,1.0,-16280.0,-3694,1,0,0,1,14.0,3,0
5149039,0.0,0.0,1.0,2,270000.0,0.0,1.0,0.0,1.0,-11008.0,-3697,1,0,0,0,8.0,4,0
5021267,0.0,1.0,1.0,1,270000.0,3.0,4.0,1.0,1.0,-14512.0,-4596,1,0,0,0,8.0,3,0
5125166,1.0,0.0,1.0,1,234000.0,3.0,4.0,1.0,1.0,-11970.0,-1748,1,0,0,0,8.0,3,0
5125524,1.0,0.0,0.0,2,171000.0,3.0,4.0,1.0,2.0,-13865.0,-5674,1,1,1,0,3.0,4,0
5010089,0.0,0.0,0.0,0,225000.0,0.0,4.0,1.0,1.0,-10304.0,-1682,1,0,0,0,8.0,2,0
5126457,0.0,0.0,0.0,0,94500.0,3.0,1.0,1.0,1.0,-16825.0,-196,1,0,0,0,16.0,2,0
5142763,0.0,0.0,0.0,0,117000.0,0.0,4.0,3.0,5.0,-10021.0,-530,1,0,0,0,14.0,1,0
5023261,1.0,1.0,1.0,0,180000.0,0.0,4.0,1.0,1.0,-21202.0,-1696,1,0,0,0,4.0,2,0
5090861,0.0,1.0,1.0,0,202500.0,0.0,4.0,1.0,1.0,-19765.0,-2168,1,0,0,0,14.0,2,0
5146123,0.0,0.0,0.0,0,54000.0,1.0,4.0,3.0,1.0,-20132.0,365243,1,0,0,0,4.0,1,0
5023410,0.0,0.0,1.0,0,112500.0,1.0,4.0,1.0,1.0,-21642.0,365243,1,0,0,0,4.0,2,0
5010032,1.0,1.0,1.0,0,85500.0,1.0,4.0,1.0,1.0,-22121.0,365243,1,0,1,0,4.0,2,0
5118397,1.0,0.0,0.0,0,135000.0,3.0,4.0,1.0,1.0,-17154.0,-1649,1,0,0,0,4.0,2,0
5033628,0.0,0.0,1.0,0,166500.0,2.0,1.0,1.0,1.0,-23599.0,-13382,1,0,0,0,3.0,2,0
5069399,1.0,0.0,1.0,0,157500.0,3.0,4.0,3.0,1.0,-8396.0,-1509,1,1,1,0,3.0,1,0
5008889,0.0,0.0,1.0,0,247500.0,0.0,1.0,2.0,4.0,-17016.0,-1347,1,0,0,0,3.0,1,0
5022041,1.0,0.0,1.0,0,180000.0,3.0,4.0,1.0,1.0,-10049.0,-1405,1,0,0,1,14.0,2,0
5126124,0.0,1.0,0.0,0,72000.0,3.0,4.0,1.0,1.0,-15185.0,-227,1,1,1,0,11.0,2,0
5023563,0.0,0.0,1.0,0,202500.0,3.0,4.0,4.0,1.0,-17782.0,-9975,1,0,0,0,3.0,1,0
5050853,1.0,0.0,0.0,0,180000.0,0.0,1.0,3.0,1.0,-9488.0,-1505,1,0,0,0,6.0,1,0
5024412,1.0,1.0,0.0,0,270000.0,3.0,1.0,1.0,1.0,-18582.0,-5084,1,0,0,0,10.0,2,0
5090612,0.0,1.0,0.0,0,202500.0,3.0,1.0,1.0,1.0,-13788.0,-2905,1,0,0,0,0.0,2,0
5028274,0.0,1.0,0.0,2,360000.0,3.0,2.0,1.0,1.0,-12730.0,-2213,1,0,0,0,0.0,4,0
5028996,1.0,1.0,1.0,0,270000.0,3.0,1.0,1.0,1.0,-12262.0,-356,1,0,0,0,6.0,2,0
5126322,0.0,0.0,0.0,0,270000.0,3.0,4.0,1.0,1.0,-17778.0,-1719,1,1,1,0,6.0,2,0
5053610,0.0,0.0,1.0,0,112500.0,3.0,4.0,1.0,2.0,-20589.0,-3680,1,0,0,0,14.0,2,0
5069227,0.0,1.0,1.0,0,157500.0,0.0,4.0,1.0,1.0,-17330.0,-962,1,0,1,0,14.0,2,0
5137401,0.0,0.0,0.0,0,157500.0,3.0,1.0,2.0,1.0,-17237.0,-3000,1,0,0,0,11.0,1,0
5142812,1.0,1.0,0.0,0,202500.0,2.0,4.0,1.0,1.0,-11648.0,-4275,1,1,1,0,3.0,2,0
5053114,0.0,0.0,1.0,0,99000.0,1.0,4.0,1.0,1.0,-23849.0,365243,1,0,0,0,8.0,2,0
5149027,0.0,0.0,1.0,0,162000.0,1.0,4.0,1.0,1.0,-22795.0,365243,1,0,0,0,8.0,2,0
5145869,0.0,0.0,1.0,0,225000.0,1.0,4.0,2.0,1.0,-20978.0,365243,1,0,1,0,8.0,1,0
5053354,0.0,1.0,0.0,0,225000.0,3.0,4.0,1.0,1.0,-18362.0,-110,1,0,0,0,8.0,2,0
5087944,0.0,0.0,1.0,0,72000.0,3.0,4.0,4.0,1.0,-19923.0,-2078,1,1,1,0,1.0,1,0
5035688,0.0,1.0,1.0,0,135000.0,3.0,4.0,0.0,1.0,-16505.0,-8377,1,0,0,0,8.0,2,0
5068491,1.0,0.0,0.0,1,315000.0,0.0,1.0,1.0,1.0,-18321.0,-110,1,0,1,0,3.0,3,0
5044860,0.0,0.0,1.0,0,167400.0,1.0,4.0,1.0,1.0,-19028.0,365243,1,0,0,0,3.0,2,0
5117047,0.0,0.0,1.0,0,180000.0,1.0,4.0,4.0,1.0,-23027.0,365243,1,0,0,0,3.0,1,0
5022676,1.0,0.0,1.0,0,135000.0,1.0,4.0,1.0,1.0,-23286.0,365243,1,0,0,0,3.0,2,0
5009739,0.0,1.0,0.0,0,99000.0,3.0,4.0,1.0,1.0,-14657.0,-4392,1,1,1,0,3.0,2,0
5096991,0.0,0.0,1.0,1,225000.0,0.0,1.0,1.0,1.0,-12272.0,-126,1,0,0,0,3.0,3,0
5067982,1.0,1.0,1.0,0,153000.0,3.0,1.0,2.0,5.0,-20013.0,-7640,1,0,0,1,10.0,1,0
5135982,0.0,0.0,1.0,0,423000.0,0.0,4.0,2.0,1.0,-13480.0,-3153,1,0,0,0,12.0,1,0
5046362,0.0,0.0,1.0,0,90000.0,3.0,4.0,0.0,5.0,-14386.0,-139,1,1,1,0,14.0,2,0
5066817,0.0,1.0,0.0,1,360000.0,3.0,1.0,4.0,1.0,-16480.0,-4023,1,0,0,1,10.0,2,0
5143519,0.0,0.0,1.0,0,247500.0,1.0,4.0,3.0,1.0,-23280.0,365243,1,0,0,0,11.0,1,0
5068888,0.0,0.0,1.0,0,225000.0,3.0,4.0,1.0,1.0,-23537.0,-4888,1,0,0,0,11.0,2,0
5150412,0.0,0.0,1.0,0,67500.0,1.0,4.0,4.0,1.0,-22116.0,365243,1,0,0,0,8.0,1,0
5067924,0.0,0.0,1.0,0,112500.0,1.0,4.0,4.0,1.0,-22743.0,365243,1,0,0,0,8.0,1,0
5056149,1.0,1.0,0.0,0,157500.0,3.0,4.0,1.0,1.0,-23424.0,-14887,1,0,0,0,8.0,2,0
5022308,0.0,0.0,1.0,0,90000.0,3.0,4.0,2.0,1.0,-19042.0,-3319,1,0,0,0,12.0,1,0
5068465,0.0,0.0,1.0,1,90000.0,0.0,4.0,1.0,1.0,-10175.0,-1966,1,0,1,0,12.0,3,0
5036881,0.0,1.0,1.0,0,225000.0,1.0,4.0,1.0,1.0,-22471.0,365243,1,0,0,0,8.0,2,0
5137033,1.0,1.0,0.0,1,112500.0,3.0,4.0,1.0,1.0,-14301.0,-200,1,0,1,0,8.0,3,0
5148812,0.0,0.0,1.0,0,112500.0,1.0,4.0,1.0,1.0,-22416.0,365243,1,0,0,0,4.0,2,0
5100220,1.0,1.0,1.0,2,315000.0,0.0,4.0,1.0,1.0,-15182.0,-6123,1,0,0,0,4.0,4,0
5078842,0.0,1.0,1.0,1,135000.0,3.0,4.0,1.0,5.0,-10532.0,-117,1,0,0,0,12.0,3,0
5010526,1.0,1.0,1.0,1,450000.0,3.0,1.0,1.0,3.0,-18476.0,-2625,1,0,0,0,10.0,3,0
5105150,0.0,0.0,1.0,0,90000.0,3.0,1.0,1.0,1.0,-18940.0,-1763,1,0,0,0,14.0,2,0
5045253,0.0,0.0,1.0,1,270000.0,3.0,4.0,1.0,1.0,-20854.0,-3689,1,0,0,0,3.0,3,0
5100000,0.0,0.0,0.0,1,180000.0,0.0,4.0,1.0,1.0,-15226.0,-3414,1,0,0,0,14.0,3,0
5029725,0.0,0.0,1.0,1,135000.0,0.0,1.0,1.0,1.0,-9778.0,-2910,1,1,0,1,3.0,3,0
5090925,0.0,0.0,1.0,0,243000.0,0.0,4.0,1.0,5.0,-17000.0,-3412,1,0,0,0,8.0,2,0
5115947,1.0,1.0,1.0,0,225000.0,3.0,4.0,3.0,1.0,-9586.0,-1107,1,0,0,0,3.0,1,0
5028572,0.0,0.0,1.0,0,112500.0,1.0,1.0,1.0,1.0,-22062.0,365243,1,0,0,0,3.0,2,0
5022373,0.0,0.0,1.0,1,234000.0,3.0,4.0,3.0,1.0,-20693.0,-8036,1,0,0,0,3.0,2,0
5149040,0.0,0.0,1.0,0,180000.0,3.0,4.0,0.0,1.0,-19750.0,-3608,1,0,0,0,8.0,2,0
5113291,0.0,1.0,1.0,2,121500.0,3.0,2.0,1.0,1.0,-11327.0,-101,1,1,1,0,3.0,4,0
5139951,0.0,1.0,1.0,0,121500.0,2.0,4.0,1.0,1.0,-19988.0,-3231,1,1,0,0,8.0,2,0
5028697,1.0,1.0,0.0,1,270000.0,3.0,1.0,1.0,4.0,-10817.0,-203,1,0,1,0,8.0,3,0
5148527,0.0,0.0,1.0,0,180000.0,1.0,4.0,1.0,1.0,-23365.0,365243,1,0,0,0,8.0,2,0
5009443,0.0,0.0,0.0,0,90000.0,2.0,4.0,1.0,1.0,-9489.0,-1682,1,0,1,0,8.0,2,0
5096621,0.0,0.0,0.0,1,135000.0,3.0,4.0,1.0,1.0,-14461.0,-1589,1,0,1,0,8.0,3,0
5149150,1.0,1.0,1.0,0,247500.0,3.0,4.0,1.0,1.0,-10952.0,-3577,1,1,0,0,8.0,2,0
5118448,0.0,0.0,0.0,1,76500.0,3.0,4.0,1.0,1.0,-10080.0,-735,1,1,0,0,14.0,3,0
5116818,1.0,0.0,1.0,0,85500.0,2.0,4.0,2.0,0.0,-16542.0,-8737,1,1,1,0,3.0,1,0
5022833,1.0,1.0,1.0,0,202500.0,3.0,4.0,1.0,1.0,-17262.0,-1617,1,0,0,0,3.0,2,0
5086006,0.0,0.0,1.0,0,157500.0,1.0,4.0,4.0,1.0,-21497.0,365243,1,0,0,0,6.0,1,0
5010397,0.0,1.0,1.0,1,225000.0,3.0,1.0,1.0,1.0,-14148.0,-1591,1,1,1,0,6.0,3,0
5047789,0.0,1.0,1.0,0,225000.0,0.0,1.0,1.0,1.0,-10457.0,-979,1,0,0,0,14.0,2,0
5105657,0.0,1.0,1.0,2,540000.0,3.0,1.0,3.0,1.0,-14160.0,-422,1,0,1,1,14.0,3,0
5150047,0.0,0.0,1.0,0,283500.0,3.0,4.0,1.0,1.0,-17958.0,-655,1,0,0,0,14.0,2,0
5035791,0.0,1.0,1.0,0,90000.0,1.0,4.0,4.0,1.0,-21973.0,365243,1,0,0,0,1.0,1,0
5021682,1.0,0.0,1.0,0,252000.0,0.0,4.0,2.0,1.0,-18745.0,-3653,1,0,0,0,1.0,1,0
5088699,0.0,1.0,1.0,0,252000.0,3.0,4.0,1.0,1.0,-17562.0,-1261,1,0,0,0,11.0,2,0
5115797,0.0,0.0,1.0,1,135000.0,0.0,4.0,3.0,1.0,-14578.0,-7346,1,0,0,0,8.0,2,0
5023460,0.0,1.0,1.0,0,315000.0,1.0,4.0,3.0,1.0,-21012.0,365243,1,0,0,0,10.0,1,0
5096466,1.0,1.0,0.0,1,450000.0,3.0,1.0,1.0,1.0,-19410.0,-5545,1,1,0,0,10.0,3,0
5146472,0.0,1.0,1.0,0,180000.0,0.0,1.0,0.0,1.0,-14133.0,-3810,1,0,0,0,14.0,2,0
5024527,0.0,0.0,1.0,0,270000.0,1.0,4.0,4.0,1.0,-20967.0,365243,1,0,1,0,10.0,1,0
5095193,1.0,1.0,1.0,1,495000.0,0.0,4.0,1.0,1.0,-19565.0,-1190,1,0,1,0,10.0,3,0
5068156,1.0,1.0,1.0,0,180000.0,3.0,4.0,1.0,1.0,-19565.0,-3246,1,0,0,0,10.0,2,0
5117756,1.0,1.0,0.0,0,306000.0,3.0,4.0,1.0,1.0,-16011.0,-1649,1,0,0,0,10.0,2,0
5066507,0.0,0.0,1.0,0,157500.0,3.0,4.0,3.0,1.0,-17538.0,-7676,1,0,1,0,12.0,1,0
5143164,0.0,0.0,0.0,2,180000.0,0.0,4.0,1.0,1.0,-13791.0,-1353,1,1,0,0,0.0,4,0
5088834,0.0,0.0,1.0,0,612000.0,2.0,4.0,1.0,1.0,-12563.0,-3715,1,0,0,1,0.0,2,0
5135841,0.0,0.0,1.0,1,36000.0,3.0,4.0,1.0,1.0,-12417.0,-1113,1,0,1,0,3.0,3,0
5023059,1.0,1.0,1.0,1,112500.0,3.0,4.0,1.0,1.0,-11279.0,-508,1,0,0,0,8.0,3,0
5125325,1.0,1.0,0.0,0,292500.0,0.0,4.0,1.0,1.0,-20874.0,-2722,1,0,0,0,11.0,2,0
5135574,0.0,1.0,1.0,0,180000.0,3.0,4.0,1.0,1.0,-11749.0,-992,1,0,0,0,11.0,2,0
5009053,0.0,0.0,1.0,2,202500.0,3.0,1.0,1.0,1.0,-10997.0,-2289,1,0,0,1,3.0,4,0
5028292,0.0,0.0,1.0,0,292500.0,3.0,1.0,2.0,1.0,-19736.0,-12621,1,0,1,0,3.0,1,0
5029108,1.0,1.0,0.0,1,315000.0,2.0,4.0,1.0,1.0,-13230.0,-3643,1,0,0,1,6.0,3,0
5091400,0.0,0.0,0.0,0,135000.0,3.0,4.0,1.0,5.0,-12278.0,-869,1,0,0,0,3.0,2,0
5050768,0.0,0.0,0.0,2,337500.0,3.0,4.0,1.0,1.0,-10990.0,-2174,1,0,0,0,3.0,4,0
5113420,0.0,0.0,0.0,1,157500.0,3.0,4.0,3.0,2.0,-12716.0,-5336,1,0,0,0,3.0,2,0
5113132,0.0,1.0,1.0,0,360000.0,0.0,4.0,1.0,1.0,-19033.0,-3535,1,0,0,0,14.0,2,0
5062670,0.0,1.0,1.0,1,135000.0,3.0,1.0,1.0,1.0,-14863.0,-4407,1,0,0,0,10.0,3,0
5029352,1.0,1.0,1.0,0,270000.0,3.0,1.0,1.0,1.0,-10942.0,-412,1,0,0,0,4.0,2,0
5105067,1.0,0.0,1.0,0,157500.0,3.0,2.0,1.0,1.0,-13682.0,-453,1,1,1,0,4.0,2,0
5143573,1.0,1.0,0.0,0,157500.0,3.0,2.0,1.0,5.0,-9124.0,-960,1,1,0,0,4.0,2,0
5045203,0.0,1.0,1.0,0,139500.0,1.0,4.0,1.0,1.0,-21009.0,365243,1,0,0,0,4.0,2,0
5065673,0.0,0.0,0.0,0,135000.0,3.0,4.0,3.0,1.0,-11512.0,-4711,1,0,0,0,4.0,1,0
5029544,0.0,1.0,1.0,1,133650.0,0.0,4.0,1.0,1.0,-14596.0,-1965,1,0,0,0,4.0,3,0
5045800,1.0,1.0,1.0,1,427500.0,3.0,4.0,1.0,1.0,-11892.0,-2543,1,0,1,0,4.0,3,0
5111159,0.0,1.0,1.0,1,81000.0,3.0,1.0,1.0,1.0,-10648.0,-1393,1,1,1,0,3.0,3,0
5099957,0.0,1.0,1.0,1,225000.0,0.0,1.0,1.0,1.0,-11239.0,-460,1,0,0,0,0.0,3,0
5143360,0.0,0.0,1.0,0,126000.0,3.0,4.0,1.0,1.0,-22811.0,-2234,1,1,1,0,6.0,2,0
5091753,1.0,1.0,0.0,2,135000.0,3.0,1.0,1.0,1.0,-12725.0,-1631,1,0,0,0,3.0,4,0
5117403,0.0,0.0,0.0,0,94500.0,3.0,4.0,1.0,1.0,-16758.0,-1619,1,0,0,0,17.0,2,0
5149319,0.0,1.0,1.0,1,180000.0,3.0,1.0,2.0,1.0,-18838.0,-5981,1,0,0,0,10.0,2,0
5137542,0.0,0.0,0.0,0,157500.0,3.0,4.0,1.0,1.0,-18881.0,-3153,1,1,0,0,2.0,2,0
5095170,1.0,1.0,1.0,0,252000.0,0.0,1.0,1.0,1.0,-13796.0,-2682,1,0,0,0,4.0,2,0
5090780,0.0,0.0,0.0,1,202500.0,3.0,4.0,1.0,1.0,-12047.0,-3443,1,0,0,0,10.0,3,0
5092242,0.0,0.0,0.0,0,117000.0,3.0,4.0,1.0,1.0,-20754.0,-2330,1,0,0,0,3.0,2,0
5068671,1.0,0.0,1.0,0,247500.0,3.0,2.0,1.0,1.0,-9159.0,-413,1,0,0,0,3.0,2,0
5143427,0.0,0.0,1.0,0,180000.0,1.0,4.0,3.0,1.0,-23431.0,365243,1,0,0,0,6.0,1,0
5087994,1.0,1.0,1.0,1,180000.0,0.0,2.0,0.0,1.0,-15547.0,-6645,1,0,0,0,6.0,3,0
5052739,0.0,0.0,1.0,2,180000.0,0.0,4.0,1.0,1.0,-10454.0,-505,1,0,0,1,6.0,4,0
